time,id,x,y,z,vx,vy,vz,mass
43.5,0,-0.0028416303565912907,-0.001351484637397767,0,4.0092765415000649e-05,-1.950791466019992e-05,0,1
43.5,1,0.41052526304505971,0.57140348025330534,0,-0.027881134463668338,0.0028833318117572719,0,0.001
43.5,2,1.6207367290308206,0.52005410476297431,0,-0.008141087300888205,0.011083055232295103,0,0.0015
44,0,-0.002821460935967076,-0.0013611052913568773,0,4.0584687880875738e-05,-1.8971951173353895e-05,0,1
44,1,0.39649808933506686,0.57272357598546986,0,-0.028227298863124365,0.0023944146445671797,0,0.001
44,2,1.6166418977546726,0.52558781024760493,0,-0.0082382593451675815,0.011051691019191148,0,0.0015
44.5,0,-0.0028010459253883214,-0.0013704537848960399,0,4.1075069106561845e-05,-1.841916460091676e-05,0,1
44.5,1,0.38229825337294887,0.57379520521941052,0,-0.028571726943678995,0.001889358375003483,0,0.001
44.5,2,1.6124984480102482,0.53110571978441945,0,-0.0083355614419219001,0.011019870817275523,0,0.0015
45,0,-0.0027803861826877926,-0.0013795215412816502,0,4.1563554072113658e-05,-1.7848888891565249e-05,0,1
45,1,0.36792671113382097,0.5746101346253647,0,-0.028914061273113641,0.001367502618310345,0,0.001
45,2,1.6083063143693144,0.53660760443752364,0,-0.0084329951993333419,0.010987590848836609,0,0.0015
45.5,0,-0.0027594827527813804,-0.0013882996427101121,0,4.204974881282339e-05,-1.7260425592742215e-05,0,1
45.5,1,0.35338460688245688,0.57515979266346751,0,-0.029253905472965015,0.00082815469521144527,0,0.001
45.5,2,1.6040654305992823,0.54209323336442972,0,-0.0085305622265722508,0.010954847265020516,0,0.0015
46,0,-0.002738336888153912,-0.0013967788137731097,0,4.2533216293551186e-05,-1.6653042518394246e-05,0,1
46,1,0.33867329365974558,0.57543525310282895,0,-0.029590820093152878,0.00027058830147111304,0,0.001
46,2,1.5997757296627775,0.54756237378018713,0,-0.0086282641335988716,0.010921636144615427,0,0.0015
46.5,0,-0.002716950071520596,-0.0014049494042663998,0,4.3013471827285829e-05,-1.6025972453161955e-05,0,1
46.5,1,0.32379435594465261,0.57542721788505968,0,-0.029924318030858418,-0.00030595778605218426,0,0.001
46.5,2,1.5954371437172954,0.55301479092089334,0,-0.0087261025309516051,0.010887953492809431,0,0.0015
47,0,-0.0026953240408992881,-0.001412801371357636,0,4.3489977986516352e-05,-1.5378411920043821e-05,0,1
47,1,0.30874963472685457,0.57512599934777653,0,-0.030253859442234427,-0.00090228093983931519,0,0.001
47,2,1.5910496041149558,0.55845024800657295,0,-0.0088240790295212833,0.010853795239922097,0,0.0015
47.5,0,-0.002673460817374235,-0.001420324261176355,0,4.3962138951969644e-05,-1.4709520046147277e-05,0,1
47.5,1,0.29354125527063168,0.57452150187121653,0,-0.030578846091504363,-0.0015192158140175023,0,0.001
47.5,2,1.5866130414024024,0.56386850620342566,0,-0.0089221952403101875,0.010819157240109857,0,0.0015
48,0,-0.002651362735830165,-0.001427507189854344,0,4.4429294235567725e-05,-1.4018417568275801e-05,0,1
48,1,0.27817165784896697,0.57360320297622513,0,-0.030898615074305386,-0.0021576353367921478,0,0.001
48,2,1.5821273853207987,0.56926932458541257,0,-0.0090204527741748908,0.010784035270045303,0,0.0015
48.5,0,-0.002629032478999687,-0.0014343388241224277,0,4.4890711710703513e-05,-1.3304186031397747e-05,0,1
48.5,1,0.26264363179072991,0.57236013397965502,0,-0.031212431848375743,-0.0028184515099584301,0,0.001
48.5,2,1.5775925648059714,0.57465246009518178,0,-0.0091188532415518442,0.010748425027570788,0,0.0015
49,0,-0.0026064731151831493,-0.0014408073615662588,0,4.5345579875619995e-05,-1.2565867244549829e-05,0,1
49,1,0.24696035320009616,0.57078086030979658,0,-0.03151948249737322,-0.0035026159509411745,0,0.001
49,2,1.573008507988702,0.58001766750430817,0,-0.0092173982521645183,0.010712322130327341,0,0.0015
49.5,0,-0.0025836881400449919,-0.0014469005106906383,0,4.5792999270084848e-05,-1.1802463073709764e-05,0,1
49.5,1,0.23112542675227551,0.56885346163136608,0,-0.031818865148018523,-0.0042111200978292226,0,0.001
49.5,2,1.5683751421951442,0.58536469937284819,0,-0.0093160894147108816,0.01067572211435933,0,0.0015
50,0,-0.0025606815229312365,-0.0014526054709843915,0,4.6231972959702286e-05,-1.1012935668887353e-05,0,1
50,1,0.21514293201008231,0.56656551197211191,0,-0.032109580454906819,-0.0049449949801570608,0,0.001
50,2,1.5636923939474361,0.59069330600818637,0,-0.0094149283365303118,0.010638620432696281,0,0.0015
50.5,0,-0.0025374577581966816,-0.0014579089132315125,0,4.6661395996995861e-05,-1.0196208243991179e-05,0,1
50.5,1,0.19901747475000198,0.56390406009676008,0,-0.032390521062123145,-0.0057053104368791178,0,0.001
50.5,2,1.5589601889644531,0.59600323542316835,0,-0.0095139166232484813,0.010601012453913535,0,0.0015
51,0,-0.0025140219220771394,-0.0014627969603798869,0,4.7080043764247119e-05,-9.3511665535370744e-06,0,1
51,1,0.18275424383298572,0.56085561043962229,0,-0.032660459946648054,-0.0064931736374731442,0,0.001
51,2,1.5541784521627691,0.60129423329350962,0,-0.0096130558783993746,0.010562893460673482,0,0.0015
51.5,0,-0.0024903797356900619,-0.0014672551693581939,0,4.7486559100627522e-05,-8.4766612406948233e-06,0,1
51.5,1,0.16635907420337218,0.55740610498648679,0,-0.032918037546091995,-0.0073097267316808434,0,0.001
51.5,2,1.5493471076577932,0.60656604291447136,0,-0.0097123477030236841,0.010524258648250448,0,0.0015
52,0,-0.0024665376347958825,-0.0014712685143277579,0,4.7879438116309426e-05,-7.5715112673298971e-06,0,1
52,1,0.14983851664818684,0.55354090659256194,0,-0.03316174757344565,-0.0081561434172327044,0,0.001
52,2,1.5444660787651305,0.6118184051567972,0,-0.0098117936952425173,0.010485103123041739,0,0.0015
52.5,0,-0.0024425028470001242,-0.0014748213719716929,0,4.8257014600156583e-05,-6.6345086794661396e-06,0,1
52.5,1,0.13319991499691322,0.54924478433885038,0,-0.033389921425446514,-0.0090336241721378999,0,0.001
52.5,2,1.5395352880021405,0.61705105842189489,0,-0.0099113954498067126,0.010445421901069363,0,0.0015
53,0,-0.0024182834771211215,-0.0014778975095627739,0,4.86174429368456e-05,-5.6644250118977191e-06,0,1
53,1,0.11645149148648451,0.54450190166835188,0,-0.033600711100413322,-0.0099433898478171381,0,0.001
53,2,1.5345546570897581,0.62226373859628126,0,-0.010011154557621518,0.010405209906476576,0,0.0015
53.5,0,-0.0023938886014863198,-0.0014804800767175674,0,4.8958679465914008e-05,-4.6600196944433412e-06,0,1
53.5,1,0.099602441054531005,0.53929580820968348,0,-0.033792070558042009,-0.010886673260594041,0,0.001
53.5,2,1.5295241069545258,0.62745617900525597,0,-0.010111072605247996,0.010364461970024925,0,0.0015
54,0,-0.0023693283719478007,-0.0014825516019422559,0,4.9278462241909745e-05,-3.6200508904123685e-06,0,1
54,1,0.082663035351453362,0.5336094363934879,0,-0.033961735480334786,-0.011864708350985707,0,0.001
54,2,1.5244435577308981,0.63262811036584532,0,-0.010211151174383306,0.010323172827598722,0,0.0015
54.5,0,-0.0023446141304186694,-0.0014840939953099591,0,4.9574289194970986e-05,-2.5432892759034454e-06,0,1
54.5,1,0.065644737272950379,0.52742510420147304,0,-0.034107201432986511,-0.012878716402182187,0,0.001
54.5,2,1.5193129287638127,0.63777926073899072,0,-0.010311391841322985,0.01028133711872376,0,0.0015
55,0,-0.0023197585347185688,-0.0014850885588852773,0,4.9843394749098796e-05,-1.4285353568673735e-06,0,1
55,1,0.048560326801295392,0.52072452566377914,0,-0.034225700484482369,-0.013929888720796943,0,0.001
55,2,1.5141321386115156,0.6429093554809987,0,-0.010411796176410951,0.010238949385109549,0,0.0015
55.5,0,-0.0022947756964689027,-0.0014855160068344847,0,5.0082725036542075e-05,-2.7464101908191372e-07,0,1
55.5,1,0.031424038895859478,0.51348883104306309,0,-0.034314176421314638,-0.01501936508475415,0,0.001
55.5,2,1.5089011050486953,0.64801811719428104,0,-0.010512365743484955,0.010196004069224046,0,0.0015
56,0,-0.0022696813316825971,-0.0014853564975336889,0,5.0288911957767993e-05,9.1946388705545633e-07,0,1
56,1,0.014251714077807721,0.50569859901761161,0,-0.034369258808775345,-0.016148207156422928,0,0.001
56,2,1.5036197450698596,0.65310526567738481,0,-0.010613102099328432,0.010152495512911652,0,0.0015
56.5,0,-0.002244492924533173,-0.0014845896804161686,0,5.0458246485518272e-05,2.1547390126321868e-06,0,1
56.5,1,-0.002939037806320917,0.49733390360465202,0,-0.034387236295802648,-0.017317365946729314,0,0.001
56.5,2,1.498287974892996,0.65817051787434444,0,-0.010714006793143748,0.010108417956064755,0,0.0015
57,0,-0.0022192299045416183,-0.0014831947607856547,0,5.0586651808007321e-05,3.4319940001053749e-06,0,1
57,1,-0.020128660403611703,0.48837437905057479,0,-0.034364029758906761,-0.018527642303144454,0,0.001
57,2,1.4929057099634868,0.66321358782338669,0,-0.010815081366067038,0.010063765535359391,0,0.0015
57.5,0,-0.0021939138370609909,-0.0014811505863625801,0,5.0669657161282083e-05,4.7518408649595375e-06,0,1
57.5,1,-0.037295460376392142,0.47879930645504293,0,-0.034295166135156124,-0.019779639289555794,0,0.001
57.5,2,1.4874728649582551,0.66823418660502465,0,-0.010916327350750639,0.010018532283064175,0,0.0015
58,0,-0.0021685686264354921,-0.0014784357599185957,0,5.0702373526043243e-05,6.1146370530023805e-06,0,1
58,1,-0.054415404249633259,0.46858772648424302,0,-0.034175754119473593,-0.021073705241895471,0,0.001
58,2,1.4819893537900837,0.67323202228956835,0,-0.011017746271046428,0.0099727121259287309,0,0.0015
58.5,0,-0.0021432207305249499,-0.0014750287829760126,0,5.0679472771918477e-05,7.5204179125552688e-06,0,1
58.5,1,-0.07146190389316448,0.45771858314984731,0,-0.034000463309169601,-0.022409866238784583,0,0.001
58.5,2,1.4764550896120763,0.67820679988411003,0,-0.011119339641832586,0.0099262988841528794,0,0.0015
59,0,-0.0021178993843728481,-0.0014709082361772415,0,5.059517233311219e-05,8.9688173421602968e-06,0,1
59,1,-0.088405592860353391,0.44617090425874434,0,-0.033763508879560478,-0.023787746747805063,0,0.001
59,2,1.4708699848221343,0.68315822127899806,0,-0.011221108969034475,0.0098792862704298479,0,0.0015
59.5,0,-0.0020926368296081731,-0.0014660530025233647,0,5.044322810071022e-05,1.0458975497791828e-05,0,1
59.5,1,-0.10521409699290539,0.43392402473256148,0,-0.033458644475857981,-0.02520647733135838,0,0.001
59.5,2,1.4652339510673855,0.68808598519386877,0,-0.011323055749901494,0.0098316678890443734,0,0.0015
60,0,-0.0020674685446571937,-0.0014604425401780544,0,5.0216938918438286e-05,1.1989432716286082e-05,0,1
60,1,-0.12185180421538468,0.42095785949324016,0,-0.033079166708023099,-0.026664588568769916,0,0.001
60,2,1.4595468992483853,0.69298978712320958,0,-0.011425181473610126,0.0097834372349892285,0,0.0015
60.5,0,-0.0020424334689539501,-0.0014540572118445002,0,4.9909166857246376e-05,1.3558009293596369e-05,0,1
60.5,1,-0.13827964033042622,0.40725323292226223,0,-0.032617935423839318,-0.028159890833155728,0,0.001
60.5,2,1.4538087395229173,0.69786931928149198,0,-0.011527487622271371,0.0097345876930395783,0,0.0015
61,0,-0.0020175742120411774,-0.0014468786777261755,0,4.9512378286213399e-05,1.5161671519444871e-05,0,1
61,1,-0.1544548599225887,0.3927922719044642,0,-0.032067414777578448,-0.029689340324483705,0,0.001
61,2,1.4480193813091775,0.70272427054780751,0,-0.011629975672423302,0.0096851125366925611,0,0.0015
61.5,0,-0.0019929372357343558,-0.0014388903586171407,0,4.9018711589355905e-05,1.6796385494882699e-05,0,1
61.5,1,-0.17033086419774648,0.37755886900228652,0,-0.031419740943729631,-0.031248892885141884,0,0.001
61.5,2,1.4421787332880682,0.70755432640990268,0,-0.011732647097084183,0.0096350049268394602,0,0.0015
62,0,-0.0019685729944099346,-0.0014300779745321807,0,4.8420078094847023e-05,1.8456961828494794e-05,0,1
62,1,-0.18585706069655256,0.36153922117098669,0,-0.030666823042210481,-0.032833348693479106,0,0.001
62,2,1.4362867034043247,0.71235916890746265,0,-0.011835503368424363,0.0095842579099895461,0,0.0015
62.5,0,-0.0019445360150691746,-0.001420430162240899,0,4.7708303226266515e-05,2.0136896389842397e-05,0,1
62.5,1,-0.20097878323001714,0.34472244737939223,0,-0.029800484284648765,-0.034436193013557749,0,0.001
62.5,2,1.4303431988661277,0.71713847657433782,0,-0.0119385459610785,0.0095328644158102389,0,0.0015
63,0,-0.0019208848953112679,-0.0014099391718459659,0,4.6875314833154739e-05,2.1828214928134984e-05,0,1
63,1,-0.21563729390311462,0.32710128527700166,0,-0.028812650299066489,-0.03604944080867524,0,0.001
63,2,1.4243481261429216,0.72189192437930949,0,-0.012041776356058832,0.0094808172536935097,0,0.0015
63.5,0,-0.0018976821940399878,-0.0013986016378762941,0,4.5913384823448443e-05,2.3521332502152833e-05,0,1
63.5,1,-0.22976989240172549,0.30867286237904529,0,-0.027695590755740841,-0.037663496164169676,0,0.001
63.5,2,1.4183013909611422,0.72661918366483258,0,-0.012145196045138402,0.0094281091080112307,0,0.0015
64,0,-0.0018749941871017736,-0.0013864194140292172,0,4.4815428263953994e-05,2.520494216027874e-05,0,1
64,1,-0.24331016034476557,0.28943953090472818,0,-0.026442218460785708,-0.039267040957824378,0,0.001
64,2,1.4122028982976926,0.73131992208299268,0,-0.012248806535445524,0.0093747325316970963,0,0.0015
64.5,0,-0.0018528904587596995,-0.0013734004525867863,0,4.3575360682311372e-05,2.6865950835914752e-05,0,1
64.5,1,-0.25618836979701831,0.26940974729513151,0,-0.025046446651536543,-0.04084697074262713,0,0.001
64.5,2,1.4060525523711453,0.73599380352776977,0,-0.012352609353849884,0.0093206799378082583,0,0.0015
65,0,-0.0018314433007643655,-0.001359559699757304,0,4.2188509097276451e-05,2.8489483448170109e-05,0,1
65,1,-0.26833208418204207,0.24859896766351958,0,-0.023503600021472372,-0.042388398831369467,0,0.001
65,2,1.3998502566309383,0.74064048806252292,0,-0.012456606050536051,0.0092659435887995772,0,0.0015
65.5,0,-0.0018107268947179396,-0.0013449199671883008,0,4.0652065196162464e-05,3.0058977948988594e-05,0,1
65.5,1,-0.27966697589974837,0.22703051942605065,0,-0.021810867894701387,-0.043874751324103782,0,0.001
65.5,2,1.3935959137451253,0.74525963184150013,0,-0.012560798200974051,0.00921051558341013,0,0.0015
66,0,-0.0017908162613610628,-0.0013295127285351785,0,3.8965560261867922e-05,3.1556393560531963e-05,0,1
66,1,-0.29011787702057801,0.20473639799881699,0,-0.019967779153841732,-0.045287975322530517,0,0.001
66,2,1.3872894255877604,0.74985088702424108,0,-0.012665187405350792,0.0091543878413323735,0,0.0015
66.5,0,-0.0017717859730518627,-0.0013133787796398833,0,3.7131331603385891e-05,3.2962550641893431e-05,0,1
66.5,1,-0.29961006678921703,0.18175792711711389,0,-0.017976668676677271,-0.04660887877120766,0,0.001
66.5,2,1.3809306932273866,0.7544139016818463,0,-0.012769775284472415,0.0090975520862094945,0,0.0015
67,0,-0.0017537086432744175,-0.0012965686934700914,0,3.5154940647294671e-05,3.4257612603726706e-05,0,1
67,1,-0.30807078210358935,0.15814621392827566,0,-0.015843095440416777,-0.047817612345660586,0,0.001
67,2,1.3745196169186711,0.75894831969454379,0,-0.012874563471251927,0.009039999827955926,0,0.0015
67.5,0,-0.0017366532289321817,-0.0012791429987313459,0,3.3045495403855748e-05,3.5421707638785017e-05,0,1
67.5,1,-0.31543091521705857,0.13396232777056019,0,-0.013576165008035154,-0.048894291157567396,0,0.001
67.5,2,1.3680560960994934,0.76345378064052383,0,-0.012979553597213729,0.0089817223458549273,0,0.0015
68,0,-0.001720683205804503,-0.0012611720162340031,0,3.0815827050934528e-05,3.6435671230879004e-05,0,1
68,1,-0.32162683828961969,0.10927713671865487,0,-0.01118870613992915,-0.049819737242252617,0,0.001
68,2,1.3615400293960818,0.76792991967689883,0,-0.013084747274003584,0.0089227106742490788,0,0.0015
68.5,0,-0.0017058547020481797,-0.001242735301383745,0,2.8482474166673942e-05,3.7281871130995604e-05,0,1
68.5,1,-0.32660226990952096,0.084170750261895105,0,-0.0086972550606915534,-0.050576304520156289,0,0.001
68.5,2,1.3549713146384672,0.77237636741456661,0,-0.013190146070654926,0.0088629555927737958,0,0.0015
69,0,-0.0016922146951968645,-0.001223920665110954,0,2.6065440245336079e-05,3.7945057715175138e-05,0,1
69,1,-0.33031007813525953,0.058731540426422944,0,-0.006121813012997239,-0.051148729149485136,0,0.001
69,2,1.3483498488880827,0.77679274978968726,0,-0.013295751488225893,0.0088024476228733377,0,0.0015
69.5,0,-0.0016797993904975675,-0.0012048227779610119,0,2.3587710613353899e-05,3.8413168262208935e-05,0,1
69.5,1,-0.33271390221971731,0.033054746058136415,0,-0.0034853632120517863,-0.051524933809784713,0,0.001
69.5,2,1.3416755284781898,0.78117868793525025,0,-0.013401564934201408,0.0087411770317171924,0,0.0015
70,0,-0.00166863289884318,-0.001185541399717907,0,2.1074541733364898e-05,3.8678007706040997e-05,0,1
70,1,-0.33378947475667786,0.0072407026331521799,0,-0.00081316018405892972,-0.051696708471505953,0,0.001
70,2,1.3349482490665718,0.78553379805650325,0,-0.013507587699537311,0.0086791338436433135,0,0.0015
70.5,0,-0.0016587263187591151,-0.0011661793148293569,0,1.8552565066768392e-05,3.8735733752295205e-05,0,1
70.5,1,-0.33352553978857036,-0.018607222141296058,0,0.0018681663450569534,-0.051660195539375994,0,0.001
70.5,2,1.328167905698457,0.7898576913137686,0,-0.013613820941216897,0.0086163078580538659,0,0.0015
71,0,-0.0016500772990567011,-0.0011468400860947202,0,1.6048773699720525e-05,3.8587091615121822e-05,0,1
71,1,-0.33192429025769399,-0.044384874478377918,0,0.0045316248091971665,-0.051416124622431711,0,0.001
71,2,1.3213343928762635,0.79414997371539875,0,-0.013720265672611793,0.0085526886715399323,0,0.0015
71.5,0,-0.0016426701198555839,-0.0011276257599612282,0,1.3589477331287169e-05,3.8237370905912395e-05,0,1
71.5,1,-0.32900128709233412,-0.069989609072091952,0,0.0071509068129959955,-0.050969769457713698,0,0.001
71.5,2,1.3144476046319453,0.79841024602221344,0,-0.013826922762855442,0.0084882657012008717,0,0.0015
72,0,-0.0016364762850999751,-0.0011086346624839317,0,1.1199316048164796e-05,3.7696089676663108e-05,0,1
72,1,-0.32478486679613616,-0.09532249301089607,0,0.0097013733694466843,-0.050330631985470449,0,0.001
72,2,1.3075074345974076,0.80263810366321853,0,-0.01393379294507432,0.0084230282058715637,0,0.0015
72.5,0,-0.001631455576146922,-0.0010899594144515182,0,8.9004144437782932e-06,3.6976442144906591e-05,0,1
72.5,1,-0.31931508795637337,-0.12029029053965978,0,0.01216090080420976,-0.049511890098426492,0,0.001
72.5,2,1.3005137760688636,0.80683313666078527,0,-0.014040876831992035,0.0083569653023466053,0,0.0015
73,0,-0.0016275574799490974,-0.0010716852693552054,0,6.7117371270948475e-06,3.6094571323567154e-05,0,1
73,1,-0.31264230314400271,-0.14480712498817425,0,0.014510525277547388,-0.048529670285453817,0,0.001
73,2,1.2934665220620667,0.81099492956225305,0,-0.014148174936428157,0.0082900659745911136,0,0.0015
73.5,0,-0.001624722881553062,-0.0010538888433042908,0,4.648679062418279e-06,3.5068741623180189e-05,0,1
73.5,1,-0.30482546648191028,-0.16879574875698358,0,0.016734852478210268,-0.047402220235847344,0,0.001
73.5,2,1.2863655653566481,0.81512306137418278,0,-0.014255687693752364,0.0082223190751114401,0,0.0015
74,0,-0.0016228859012311055,-0.0010366372675322858,0,2.7228951386329273e-06,3.3918488227442459e-05,0,1
74,1,-0.29593029656296288,-0.19218839071080637,0,0.018822228086560335,-0.046149058205700158,0,0.001
74,2,1.2792107985293788,0.81921710549539484,0,-0.014363415483462174,0.0081537133188384677,0,0.0015
74.5,0,-0.0016219757609377309,-0.0010199877575797279,0,9.4234805293425076e-07,3.2663811140520476e-05,0,1
74.5,1,-0.28602741002824517,-0.21492718688824825,0,0.020764689918492389,-0.044790167046724609,0,0.001
74.5,2,1.2720021139773174,0.82327662964531745,0,-0.01447135864761776,0.008084237270802758,0,0.0015
75,0,-0.0016219185801073558,-0.0010039875631126954,0,-6.8846449504634277e-07,3.1324465644010282e-05,0,1
75,1,-0.27519052579193731,-0.23696423056481136,0,0.022557740752074659,-0.043345284638140483,0,0.001
75,2,1.2647394039328621,0.82730119578500438,0,-0.014579517504685545,0.0080138793294201368,0,0.0015
75.5,0,-0.0016226390230491977,-0.0009886742412517093,0,-2.168151822568718e-06,2.991938156714217e-05,0,1
75.5,1,-0.26349481766054683,-0.25826129879193777,0,0.024199990359874135,-0.041833323128152786,0,0.001
75.5,2,1.257422560473163,0.83129036002909817,0,-0.014687892358203612,0.0079426277073404161,0,0.0015
76,0,-0.0016240617451420405,-0.00097407618487386572,0,-3.4979915570318764e-06,2.8466224956694136e-05,0,1
76,1,-0.25101546814767922,-0.27878932394811673,0,0.02569271680765137,-0.040271930574123573,0,0.001
76,2,1.2500514755264798,0.83524367254798837,0,-0.014796483500412995,0.0078704704116196265,0,0.0015
76.5,0,-0.0016261126091221567,-0.00096021333464888468,0,-4.6814556772844506e-06,2.6981100036346799e-05,0,1
76.5,1,-0.23782645219461304,-0.29852768154138587,0,0.027039392494549213,-0.038677192873222299,0,0.001
76.5,2,1.2426260408778464,0.8391606774601803,0,-0.014905291211509842,0.0077973952245836697,0,0.0015
77,0,-0.0016287196635155941,-0.00094709800763850957,0,-5.7237384314991304e-06,2.5478378071815258e-05,0,1
77,1,-0.22399955874845795,-0.31746336143468423,0,0.028245212064667732,-0.037063462601243422,0,0.001
77,2,1.2351461481760346,0.84304091271546255,0,-0.015014315755445734,0.0077233896862854493,0,0.0015
77.5,0,-0.0016318138913854684,-0.00093473578383413303,0,-6.6313133900650361e-06,2.397063307585668e-05,0,1
77.5,1,-0.20960364202940113,-0.33559008112058408,0,0.029316649449970554,-0.035443294694382309,0,0.001
77.5,2,1.2276116889432462,0.84688390996981144,0,-0.015123557373270344,0.0076484410790170886,0,0.0015
78,0,-0.0016353297487416288,-0.00092312640286162928,0,-7.4115372262062773e-06,2.246866159062529e-05,0,1
78,1,-0.19470408314122617,-0.35290738881800265,0,0.030261061638604723,-0.033827466211597816,0,0.001
78,2,1.2200225545885699,0.85068919445308799,0,-0.015233016274932298,0.0075725364139816887,0,0.0015
78.5,0,-0.0016392055185960768,-0.0009122646344909011,0,-8.0723094515529883e-06,2.0981564085834159e-05,0,1
78.5,1,-0.17936243604255903,-0.36941979275497971,0,0.031086348396994028,-0.032225057715803841,0,0.001
78.5,2,1.2123786364257572,0.85445628483058722,0,-0.015342692630294027,0.0074956624199797916,0,0.0015
79,0,-0.0016433835095437813,-0.00090214109731783084,0,-8.6217907843327753e-06,1.9516867754073066e-05,0,1
79,1,-0.1636362289995798,-0.3851359422712336,0,0.031800670624221448,-0.030643576054798186,0,0.001
79,2,1.204679825695574,0.85818469305937639,0,-0.015452586559925785,0.0074178055338167508,0,0.0015
79.5,0,-0.001647810127847243,-0.00089274300930647843,0,-9.0681781731917684e-06,1.8080673744913412e-05,0,1
79.5,1,-0.14757889254182024,-0.40006787705379437,0,0.032412225362283283,-0.029089101583021387,0,0.001
79.5,2,1.1969260135927087,0.86187392424018183,0,-0.015562698126061012,0.0073389518920719881,0,0.0015
80,0,-0.0016524358502116861,-0.00088405486146649667,0,-9.419531545865011e-06,1.6677815454574711e-05,0,1
80,1,-0.13123978673401779,-0.41423035323167628,0,0.032929072531772338,-0.027566446440373579,0,0.001
80,2,1.1891170912971358,0.86552347646544869,0,-0.015673027323938219,0.0072590873238659167,0,0.0015
80.5,0,-0.0016572151215277144,-0.00087605901176343777,0,-9.6836457729335797e-06,1.5312017909912819e-05,0,1
80.5,1,-0.11466430348679413,-0.42764024923246091,0,0.033359006883382815,-0.026079313926347915,0,0.001
80.5,2,1.1812529500096722,0.86913284066393237,0,-0.015783574073632824,0.0071781973442900686,0,0.0015
81,0,-0.0016621061984279394,-0.00086873620056884143,0,-9.8679607756406143e-06,1.3986051288536282e-05,0,1
81,1,-0.097894023059300395,-0.44031605009436148,0,0.033709468094234474,-0.024630452010861458,0,0.001
81,2,1.1733334809914933,0.87270150044213524,0,-0.015894338212395907,0.0070962671482167885,0,0.0015
81.5,0,-0.0016670709559781847,-0.000862065991795324,0,-9.9795028359489015e-06,1.2701874087367202e-05,0,1
81.5,1,-0.080966907432851856,-0.45227740608869765,0,0.033987482067137857,-0.02322179649375597,0,0.001
81.5,2,1.1653585756073577,0.87622893192268103,0,-0.016005319487459306,0.007013281604259184,0,0.0015
82,0,-0.0016720746714778991,-0.00085602714560226818,0,-1.0024850718171747e-05,1.1460763377976604e-05,0,1
82,1,-0.063917516580614397,-0.46354475976724446,0,0.034199627042024498,-0.021854601251036027,0,0.001
82,2,1.1573281253723422,0.87971460357967513,0,-0.016116517549235168,0.0069292252487062871,0,0.0015
82.5,0,-0.0016770857963359083,-0.00085059792946201563,0,-1.0010120982094799e-05,1.0263431015969458e-05,0,1
82.5,1,-0.046777236666912005,-0.4741390346444776,0,0.03435201889932521,-0.020529554434925899,0,0.001
82.5,2,1.1492420220018802,0.88315797607099544,0,-0.016227931944820275,0.0068440822793042989,0,0.0015
83,0,-0.0016820757243887563,-0.00084575637467515605,0,-9.9409677158729599e-06,9.1101256792892218e-06,0,1
83,1,-0.029574511808741471,-0.48408137842597027,0,0.034450310883443663,-0.019246880502479878,0,0.001
83,2,1.1411001574649986,0.88655850206741749,0,-0.016339562111713803,0.0067578365487937758,0,0.0015
83.5,0,-0.0016870185628535723,-0.00084148048530621603,0,-9.8225927516914553e-06,8.000721280016443e-06,0,1
83.5,1,-0.012335073207407374,-0.4933929538114265,0,0.034499703809179293,-0.018006428617229994,0,0.001
83.5,2,1.1329024240406531,0.88991562607842833,0,-0.016451407371658559,0.0066704715581423725,0,0.0015
84,0,-0.0016918909103343814,-0.00083774840612686513,0,-9.6597631948019051e-06,6.9347927051321416e-06,0,1
84,1,0.0049178387686640091,-0.50209477028501459,0,0.034504963581589096,-0.016807748379285864,0,0.001
84,2,1.1246487143771449,0.89322878427458652,0,-0.016563466924524796,0.0065819704494358188,0,0.0015
84.5,0,-0.0016966716448887226,-0.00083453855561406518,0,-9.4568337707336332e-06,5.9116800624978855e-06,0,1
84.5,1,0.022163262556840809,-0.51020755084526848,0,0.034470443533978226,-0.015650154060105899,0,0.001
84.5,2,1.1163389215545878,0.89649740430622249,0,-0.016675739842163063,0.0064923159984053482,0,0.0015
85,0,-0.0017013417240612269,-0.00083182972943627513,0,-9.2177720677547534e-06,4.9305426951575829e-06,0,1
85,1,0.039382315335514007,-0.51775162824120091,0,0.034400109660999878,-0.014532778605029743,0,0.001
85,2,1.1079729391504753,0.89972090511831737,0,-0.016788225062163417,0.0064014906065814441,0,0.0015
85.5,0,-0.0017058839979515314,-0.00082960117922700239,0,-8.9461852246247264e-06,3.9904042239064927e-06,0,1
85.5,1,0.056558005988945947,-0.52474686591503938,0,0.034297567296823053,-0.013454618663512562,0,0.001
85.5,2,1.0995506613083903,0.90289869676136125,0,-0.016900921381465553,0.0063094762930707175,0,0.0015
86,0,-0.001710283035758134,-0.00082783267082829788,0,-8.6453469960112188e-06,3.0901898179175547e-06,0,1
86,1,0.073675061543156103,-0.53121259946871591,0,0.034166088170671786,-0.012414571846853356,0,0.001
86,2,1.0910719828099853,0.90603018019800918,0,-0.01701382744977371,0.006216254685957206,0,0.0015
86.5,0,-0.0017145249657846923,-0.00082650452560915791,0,-8.3182244311872278e-06,2.2287568000469584e-06,0,1
86.5,1,0.090719767059272233,-0.53716759504885192,0,0.034008637075289588,-0.011411467320044295,0,0.001
